ID,Variable 1,Dependency,Variable 2
422,Event_TSE_CornerAnyone_HT,->,Event_TSE_Goal_HT
423,Event_TSE_CornerAnyone_HT,->,Event_TSE_HT
424,Event_TSE_CornerHead_AT,->,Event_TSE_AT
425,Event_TSE_CornerHead_AT,->,Event_TSE_CornerHead_Goal_AT
426,Event_TSE_CornerHead_Goal_AT,->,Event_TSE_AT
427,Event_TSE_CornerHead_Goal_AT,->,Event_TSE_CornerAnyone_Goal_AT
428,Event_TSE_CornerHead_Goal_AT,->,Event_TSE_Goal_AT
429,Event_TSE_CornerHead_Goal_HT,->,Event_TSE_CornerAnyone_Goal_HT
430,Event_TSE_CornerHead_Goal_HT,->,Event_TSE_Goal_HT
431,Event_TSE_CornerHead_Goal_HT,->,Event_TSE_HT
432,Event_TSE_CornerHead_HT,->,Event_TSE_CornerHead_Goal_HT
433,Event_TSE_CornerHead_HT,->,Event_TSE_HT
434,Event_TSE_Corner_Goal_AT,->,Event_TSE_CornerAnyone_Goal_AT
435,Event_TSE_Corner_Goal_HT,->,Event_TSE_CornerAnyone_Goal_HT
436,Event_TSE_ExperienceFwd_AT,->,Event_TSE_AT
437,Event_TSE_ExperienceFwd_AT,->,Event_TSE_ExperienceFwd_Goal_AT
438,Event_TSE_ExperienceFwd_Goal_AT,->,Event_TSE_Corner_Goal_AT
439,Event_TSE_ExperienceFwd_Goal_AT,->,Event_TSE_Goal_AT
440,Event_TSE_ExperienceFwd_Goal_HT,->,Event_TSE_Corner_Goal_HT
441,Event_TSE_ExperienceFwd_Goal_HT,->,Event_TSE_Goal_HT
442,Event_TSE_ExperienceFwd_HT,->,Event_TSE_ExperienceFwd_Goal_HT
443,Event_TSE_ExperienceFwd_HT,->,Event_TSE_HT
444,Event_TSE_Goal_AT,->,Event_SE_Goal_AT
445,Event_TSE_Goal_AT,->,Event_TSE_Corner_Goal_AT
446,Event_TSE_Goal_HT,->,Event_SE_Goal_HT
447,Event_TSE_Goal_HT,->,Event_TSE_Corner_Goal_HT
