ID,Variable 1,Dependency,Variable 2
586,Event_TSE_CornerAnyone_AT,->,Event_TSE_CornerHead_Goal_AT
587,Event_TSE_CornerHead_HT,->,Event_TSE_Goal_HT
588,Event_CA_ChanceMid_Goal_HT,->,Event_CA_ChanceLeft_Goal_HT
589,Quick_defenders_AT,->,Event_PSE_QuickStop_HT
590,Forwards_AT,->,RatingISPAtt_AT
591,Event_Normal_HT,->,Event_Normal_ChanceLS_HT
592,TacticType_AT,->,TacticType_HT
593,Event_CA_ChanceRight_AT,->,Event_CA_ChanceRight_Goal_AT
594,RatingRightDef_AT,->,Score_left_HT
595,Goals_HT,->,Event_SEZ_PNF_HT
596,Event_Normal_ChanceLRM_Goal_AT,->,Event_Normal_ChanceLeft_Goal_AT
597,Event_CA_AT,->,Event_CA_ChanceDFK_Goal_AT
598,TacticType_AT,->,Event_Normal_ChancePK_AT
599,Unpredictable_defenders_HT,->,Unpredictable_players_HT
600,RatingLeftAtt_AT,->,Score_left_AT
601,Event_PSE_TechHead_Goal_HT,->,Event_PSE_Quick_Goal_HT
602,Event_Normal_Goal_AT,->,Event_Normal_AT
603,CDs_and_WBs_AT,->,RatingMidAtt_AT
604,Event_PSE_TechHead_AT,->,Event_PSE_QuickRush_AT
605,Goals_AT,->,Event_PSE_OwnGoal_HT
606,Event_Normal_Goal_HT,->,Event_Normal_ChanceDFK_Goal_HT
607,Corner_headers_offence_AT,->,Corner_headers_defence_AT
608,Corner_headers_offence_HT,->,Event_TSE_InexpDef_HT
609,Event_PSE_QuickPass_AT,->,Event_PSE_UnpredOwnGoal_AT
610,Event_Normal_ChanceLeft_Goal_AT,->,Event_Normal_ChanceRight_Goal_AT
611,PSE_spec_player_count_HT,->,Event_PSE_HT
612,Goals_AT,->,RatingRightDef_HT
613,Event_PSE_UnpredScoreOwn_AT,->,Event_PSE_TechHead_AT
614,RatingISPDef_AT,->,Event_Normal_ChancePK_Goal_AT
615,Score_ISP_HT,->,Event_Normal_ChanceIFK_Goal_HT
616,Technical_offensives_AT,->,Quick_offensives_AT
617,Event_Normal_ChanceMid_Goal_AT,->,Event_Normal_ChanceRight_Goal_AT
618,Event_CA_Goal_HT,->,Event_CA_ChanceLMR_Goal_HT
619,CA_tactic_AT,->,RatingMidfield_HT
620,PSE_unpred_chances_missed_HT,->,Event_PSE_Goal_HT
621,Event_PSE_Wing_Goal_AT,->,Event_PSE_WingHead_AT
622,Longshots_tactic_HT,->,Goals_AT
623,Forwards_AT,->,RatingMidAtt_AT
624,Event_PSE_HT,->,Event_PSE_UnpredScoreOwn_HT
625,Longshots_tactic_AT,->,RatingRightDef_HT
626,Unpredictable_offensives_HT,->,Unpredictable_players_HT
627,Event_PSE_UnpredMistake_OwnGoal_HT,->,Event_PSE_UnpredMistake_HT
628,Event_SEZ_PNF_Goal_HT,->,Event_Normal_Goal_HT
629,Event_CA_ChanceISP_Goal_HT,->,Event_CA_ChanceLMR_Goal_HT
630,Event_PSE_UnpredMistake_AT,->,Event_PSE_UnpredMistake_OwnGoal_AT
631,Event_PSE_Goal_AT,->,Event_PSE_QuickRush_AT
632,Event_TSE_HT,->,Event_TSE_InexpDef_HT
633,Event_Normal_AT,->,Possession_HT
634,RatingRightAtt_AT,->,RatingLeftAtt_AT
635,Technical_offensives_AT,->,Event_PSE_TechHead_AT
636,CDs_and_WBs_AT,->,Wingers_AT
637,Event_PSE_UnpredMistake_AT,->,Event_PSE_OwnGoal_AT
638,Unpredictable_offensives_HT,->,Unpredictable_own_goal_players_HT
639,Unpredictable_own_goal_players_HT,->,Unpredictable_mistake_players_HT
640,Event_PSE_HT,->,Event_PSE_QuickStop_HT
641,Unpredictable_defenders_HT,->,Unpredictable_special_action_players_HT
642,CDs_and_WBs_AT,->,Unpredictable_defenders_AT
643,Event_CA_ChanceIFK_HT,->,Event_CA_ChanceRight_HT
644,RatingMidDef_HT,->,CDs_HT
645,Longshots_tactic_AT,->,Event_TSE_ExperienceFwd_AT
646,PSE_unpred_chances_missed_AT,->,Event_PSE_Unpred_Goals_AT
647,Event_CA_ChanceLMR_Goal_HT,->,Event_CA_ChanceRight_Goal_HT
648,Longshots_tactic_AT,->,RatingRightAtt_AT
649,Event_PSE_UnpredScoreOwn_Goal_AT,->,Event_PSE_UnpredScoreOwn_AT
650,Event_PSE_WingAnyone_Goal_AT,->,Event_PSE_WingAnyone_AT
651,Event_Normal_ChanceLRM_Goal_AT,->,Event_Normal_ChanceRight_Goal_AT
652,Unpredictable_offensives_HT,->,Unpredictable_special_action_players_HT
653,Event_CA_ChanceRight_AT,->,Event_CA_ChanceLeft_AT
654,Event_Normal_ChanceRight_AT,->,Event_Normal_ChanceMid_AT
655,Event_Normal_HT,->,Event_Normal_ChancePK_HT
656,TacticType_AT,->,Event_Normal_ChanceMid_Goal_AT
657,Event_TSE_Goal_AT,->,Event_TSE_Corner_Goal_AT
658,Event_PSE_Goal_HT,->,Event_PSE_QuickRush_HT
659,CDs_and_WBs_AT,->,TacticType_AT
660,Head_offensives_AT,->,Event_PSE_WingHead_AT
661,Event_PSE_Quick_Goal_HT,->,Event_PSE_Wing_Goal_HT
662,Longshots_tactic_AT,->,Event_TSE_InexpDef_Goal_AT
663,RatingMidfield_HT,->,RatingMidfield_AT
664,Event_PSE_Unpred_Goals_AT,->,Event_PSE_UnpredScoreOwn_Goal_AT
665,Creatively_tactic_HT,->,Event_PSE_AT
666,Event_Normal_HT,->,Event_SEZ_PDIM_HT
667,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceIFK_Goal_AT
668,Unpredictable_offensives_AT,->,Event_PSE_UnpredScoreOwn_HT
669,Longshots_tactic_HT,->,Event_Normal_ChanceIFK_Goal_AT
670,CA_tactic_AT,->,Unpredictable_own_goal_players_AT
671,TacticType_AT,->,Event_TSE_AT
672,Event_TSE_Goal_HT,->,Event_SE_Goal_HT
673,Event_PSE_WingHead_AT,->,Event_PSE_WingHead_Goal_AT
674,Event_CA_HT,->,Event_CA_ChanceRight_HT
675,Longshots_tactic_AT,->,Event_CA_ChanceDFK_AT
676,PSE_player_count_HT_AT,->,PSE_spec_player_count_AT
677,Unpredictable_offensives_AT,->,Unpredictable_players_AT
678,Event_TSE_ExperienceFwd_AT,->,Event_TSE_Goal_AT
679,CDs_and_WBs_AT,->,Goals_AT
680,Technical_offensives_HT,->,Event_PSE_TechHead_HT
681,Forwards_AT,->,Event_Normal_ChanceMid_Goal_AT
682,Event_Normal_ChanceDFK_AT,->,Event_Normal_ChanceDFK_Goal_AT
683,RatingLeftDef_AT,->,Score_right_HT
684,Event_CA_Goal_AT,->,Event_CA_ChanceDFK_AT
685,RatingLeftDef_HT,->,CDs_HT
686,Event_TSE_InexpDef_AT,->,Event_TSE_CornerHead_AT
687,Wingers_AT,->,Event_CA_ChanceRight_Goal_AT
688,RatingMidAtt_AT,->,Score_middle_AT
689,Quick_offensives_HT,->,Event_PSE_QuickPass_HT
690,Event_TSE_ExperienceFwd_AT,->,Event_TSE_InexpDef_AT
691,Quick_offensives_AT,->,Event_PSE_QuickPass_AT
692,TacticType_AT,->,Event_Normal_ChanceLSNonTactic_AT
693,Event_Normal_ChanceLeft_Goal_HT,->,Event_Normal_ChanceLeft_HT
694,Event_CA_ChanceLeft_Goal_AT,->,Event_CA_ChanceRight_Goal_AT
695,TacticType_HT,->,RatingMidAtt_HT
696,Event_CA_ChanceIFK_HT,->,Event_CA_ChanceLeft_HT
697,Quick_offensives_AT,->,Event_PSE_QuickStop_AT
698,Event_Normal_ChanceISP_Goal_AT,->,Goals_AT
699,TacticType_HT,->,Event_TSE_HT
700,Event_PSE_HT,->,Event_TSE_AT
701,Event_CA_AT,->,Event_CA_ChanceDFK_AT
702,Event_TSE_CornerAnyone_AT,->,Event_TSE_InexpDef_AT
703,Longshots_tactic_HT,->,Forwards_HT
704,Creatively_tactic_AT,->,PSE_player_count_HT_AT
705,CDs_and_WBs_AT,->,PNFs_AT
706,Event_TSE_AT,->,Event_TSE_InexpDef_AT
707,Event_CA_AT,->,Event_CA_ChanceMid_AT
708,Event_Normal_ChancePK_Goal_HT,->,Event_Normal_ChanceISP_Goal_HT
709,Event_SE_Goal_HT,->,Event_CA_Goal_HT
710,Event_PSE_Goal_AT,->,Event_PSE_Wing_Goal_AT
711,Tech_defenders_AT,->,Event_SEZ_TechCA_AT
712,Event_CA_ChanceDFK_AT,->,Event_CA_ChanceIFK_AT
713,Event_PSE_Unpred_Goals_HT,->,Event_PSE_UnpredMistake_HT
714,Event_PSE_TechHead_AT,->,Event_PSE_WingAnyone_AT
715,Event_SE_Goal_AT,->,Event_CA_Goal_AT
716,Event_TSE_CornerAnyone_HT,->,Event_TSE_CornerHead_Goal_HT
717,Event_PSE_TechHead_Goal_AT,->,Event_PSE_Wing_Goal_AT
718,Event_TSE_Goal_AT,->,Event_TSE_ExperienceFwd_Goal_AT
719,TacticType_HT,->,Event_CA_HT
720,Event_Normal_Goal_HT,->,Event_Normal_ChanceIFK_Goal_HT
721,Normal_chances_missed_HT,->,Event_Normal_ChanceRight_HT
722,Event_TSE_HT,->,Event_TSE_CornerHead_HT
723,Possession_HT,->,Event_Normal_HT
724,Event_TSE_InexpDef_Goal_HT,->,Event_TSE_Goal_HT
725,Event_PSE_QuickRush_AT,->,Event_PSE_UnpredOwnGoal_AT
726,TacticType_HT,->,Longshots_tactic_HT
727,CDs_and_WBs_AT,->,TacticSkill_AT
728,Event_TSE_ExperienceFwd_Goal_AT,->,Event_TSE_Corner_Goal_AT
729,Corner_headers_defence_HT,->,Event_TSE_CornerHead_HT
730,Head_offensives_HT,->,Head_opposing_players_HT
731,Event_PSE_Goal_AT,->,Event_PSE_Quick_Goal_AT
732,Event_PSE_AT,->,Event_PSE_WingAnyone_AT
733,Event_Normal_ChanceLRM_Goal_HT,->,Event_Normal_ChanceLeft_Goal_HT
734,Event_Normal_ChanceMid_Goal_AT,->,Event_Normal_ChanceMid_AT
735,PNFs_HT,->,Unpredictable_own_goal_players_HT
736,Event_CA_ChanceIFK_AT,->,Event_CA_ChanceRight_AT
737,Event_CA_ChanceMid_AT,->,Event_CA_ChanceRight_Goal_AT
738,Event_Normal_ChanceDFK_HT,->,Event_Normal_ChanceDFK_Goal_HT
739,Event_PSE_TechHead_Goal_AT,->,Event_PSE_Quick_Goal_AT
740,Event_Normal_Goal_AT,->,Event_Normal_ChanceLeft_AT
741,Event_Normal_ChancePK_Goal_AT,->,Event_Normal_ChanceDFK_Goal_AT
742,Event_PSE_HT,->,Event_PSE_UnpredLongPass_HT
743,Event_Normal_ChanceLS_Goal_AT,->,Event_Normal_ChanceLS_all_Goal_AT
744,Event_PSE_AT,->,Event_PSE_QuickPass_AT
745,Creatively_tactic_AT,->,Event_PSE_HT
746,PNFs_HT,->,Event_SEZ_PNF_HT
747,PSE_unpred_chances_missed_AT,->,Event_PSE_WingAnyone_AT
748,Event_Normal_HT,->,Normal_chances_missed_HT
749,Event_PSE_Wing_Goal_HT,->,Event_PSE_WingHead_HT
750,Event_PSE_AT,->,Event_PSE_QuickStop_AT
751,Event_Normal_ChanceLSNonTactic_AT,->,Event_Normal_ChanceLSNonTactic_Goal_AT
752,Event_Normal_ChanceLSNonTactic_HT,->,Event_Normal_ChanceLSNonTactic_Goal_HT
753,CDs_and_WBs_HT,->,Unpredictable_defenders_HT
754,Event_PSE_QuickStop_HT,->,Event_PSE_QuickPass_HT
755,RatingMidAtt_HT,->,Score_middle_HT
